id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
234,4000.0,3,19.97,148.6,D,D5,857.0,5 years,0,150000.0,2,2013-12-01,0,5,271.0,35,6.32,0.0,670.0,674.0,9.0,0.0,0.0,12188.0,84.1,34.0,1,0,May-1992,434.0,1.0,3.0,4.0,5.0,5.0,5.0,8.0,11.0,6.0,18.0,5.0,9.0,0.0,0.0,0.0,6.0
235,7200.0,3,10.49,233.99,B,B3,148.0,9 years,1,56000.0,0,2015-02-01,0,0,242.0,8,3.58,0.0,670.0,674.0,2.0,0.0,0.0,7142.0,92.8,4.0,0,0,Aug-2006,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
236,15000.0,5,18.99,389.03,D,D3,2888.0,5 years,2,132000.0,0,2017-02-01,1,2,123.0,12,17.84,0.0,680.0,684.0,12.0,0.0,0.0,20512.0,99.6,37.0,0,0,Mar-1999,5.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,32.0,2.0,4.0,2.0,12.0,0.0,0.0,0.0,0.0
237,4800.0,3,14.09,164.27,B,B5,334176.0,10+ years,1,30000.0,1,2012-09-01,0,10,74.0,30,24.1,1.0,665.0,669.0,9.0,1.0,0.0,2923.0,31.8,32.0,1,0,Aug-1988,287.0,1.0,3.0,3.0,4.0,4.0,4.0,10.0,14.0,6.0,17.0,4.0,9.0,0.0,0.0,1.0,7.0
238,6600.0,3,14.49,227.15,C,C4,18350.0,< 1 year,1,19656.0,1,2014-08-01,0,0,89.0,3,26.25,0.0,720.0,724.0,4.0,0.0,0.0,3099.0,93.9,11.0,0,0,Apr-2004,0.0,1.0,0.0,3.0,3.0,3.0,3.0,6.0,4.0,3.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0
239,12000.0,3,12.49,401.39,B,B5,1391.0,10+ years,1,50000.0,0,2014-10-01,0,0,472.0,3,17.28,1.0,660.0,664.0,8.0,0.0,0.0,3980.0,84.7,33.0,1,0,Sep-2004,0.0,1.0,0.0,2.0,3.0,3.0,3.0,4.0,27.0,5.0,6.0,3.0,8.0,0.0,0.0,0.0,1.0
240,15000.0,3,12.74,503.54,C,C1,2750.0,10+ years,1,38000.0,1,2016-11-01,0,0,134.0,8,14.47,0.0,700.0,704.0,7.0,0.0,0.0,15167.0,75.8,10.0,0,0,Jun-2006,0.0,1.0,0.0,6.0,6.0,6.0,6.0,7.0,1.0,7.0,9.0,6.0,7.0,0.0,0.0,0.0,0.0
241,8400.0,3,11.49,276.96,B,B5,5679.0,7 years,2,72000.0,0,2016-09-01,0,0,38.0,21,11.92,0.0,675.0,679.0,14.0,0.0,0.0,6201.0,22.2,23.0,1,0,Sep-1994,0.0,1.0,0.0,3.0,8.0,8.0,4.0,8.0,4.0,12.0,16.0,8.0,14.0,0.0,0.0,0.0,4.0
242,6400.0,3,7.89,200.23,A,A5,36559.0,3 years,1,100000.0,1,2015-10-01,0,4,143.0,8,10.65,1.0,675.0,679.0,4.0,0.0,0.0,5526.0,69.1,5.0,0,0,Sep-2010,4.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0
243,20000.0,5,23.28,567.04,F,F2,12247.0,10+ years,0,100000.0,1,2012-10-01,0,4,434.0,2,10.84,0.0,670.0,674.0,8.0,0.0,0.0,25711.0,92.5,21.0,1,0,Mar-1995,1961.0,1.0,0.0,3.0,6.0,6.0,3.0,7.0,5.0,6.0,14.0,6.0,8.0,0.0,0.0,0.0,1.0
244,27325.0,5,14.99,649.92,C,C5,248.0,5 years,0,80000.0,1,2015-02-01,1,2,247.0,32,11.0,2.0,675.0,679.0,12.0,0.0,0.0,6639.0,59.8,26.0,0,0,Jan-2005,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,17.0,3.0,8.0,2.0,12.0,0.0,0.0,0.0,1.0
245,20000.0,3,11.44,658.95,B,B4,412.0,10+ years,0,77000.0,1,2016-11-01,0,0,123.0,12,16.43,0.0,660.0,664.0,10.0,0.0,0.0,10976.0,57.8,24.0,0,1,May-2005,0.0,1.0,2.0,5.0,7.0,7.0,5.0,8.0,2.0,7.0,14.0,7.0,10.0,0.0,0.0,0.0,3.0
246,3825.0,3,25.83,153.77,G,G2,188567.0,2 years,2,13000.0,0,2014-08-01,0,5,560.0,44,35.64,2.0,685.0,689.0,13.0,0.0,0.0,2938.0,42.6,16.0,1,0,Oct-2008,6.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,14.0,2.0,2.0,1.0,13.0,0.0,0.0,0.0,3.0
247,21000.0,5,19.05,545.33,D,D4,219685.0,1 year,2,80000.0,2,2012-09-01,1,5,19.0,14,16.13,0.0,685.0,689.0,20.0,0.0,0.0,14314.0,36.9,26.0,1,0,Jul-2003,299.0,1.0,0.0,4.0,8.0,8.0,5.0,9.0,9.0,12.0,16.0,8.0,20.0,0.0,0.0,0.0,1.0
248,14375.0,3,11.44,473.62,B,B4,172952.0,9 years,0,50000.0,0,2014-11-01,0,4,31.0,2,25.61,0.0,660.0,664.0,5.0,0.0,0.0,39855.0,80.0,11.0,1,0,Jul-2007,4.0,1.0,0.0,3.0,3.0,3.0,3.0,6.0,0.0,3.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0
249,5000.0,3,16.59,177.25,D,D1,206123.0,1 year,1,19000.0,1,2014-03-01,0,0,476.0,5,27.8,0.0,665.0,669.0,5.0,0.0,0.0,1728.0,69.1,7.0,0,0,Aug-2010,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,5.0,3.0,5.0,0.0,0.0,0.0,2.0
250,23000.0,3,5.32,692.64,A,A1,134815.0,2 years,1,230000.0,1,2016-03-01,0,0,136.0,8,9.11,0.0,770.0,774.0,12.0,0.0,0.0,16565.0,23.2,42.0,0,0,Jan-2001,0.0,1.0,0.0,5.0,6.0,6.0,6.0,14.0,17.0,8.0,21.0,6.0,12.0,0.0,0.0,0.0,2.0
251,25000.0,3,12.49,836.23,B,B5,9.0,1 year,1,87500.0,1,2014-07-01,0,4,335.0,8,16.47,0.0,665.0,669.0,16.0,0.0,0.0,24543.0,84.6,19.0,1,0,Jun-1990,4.0,1.0,0.0,12.0,14.0,14.0,12.0,13.0,1.0,15.0,18.0,14.0,16.0,0.0,0.0,0.0,1.0
252,1200.0,3,10.49,39.0,B,B2,65678.0,7 years,0,75000.0,1,2017-01-01,0,7,97.0,12,21.28,0.0,675.0,679.0,9.0,0.0,0.0,16919.0,43.9,22.0,0,0,Dec-2006,8.0,1.0,0.0,1.0,5.0,5.0,1.0,1.0,14.0,6.0,7.0,5.0,9.0,0.0,0.0,0.0,3.0
253,29400.0,5,27.79,911.68,F,F5,22358.0,6 years,2,70000.0,2,2016-10-01,1,5,718.0,19,26.69,0.0,675.0,679.0,9.0,0.0,0.0,1928.0,37.1,12.0,1,0,Dec-2006,6.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,5.0,6.0,7.0,2.0,9.0,0.0,0.0,0.0,2.0
254,18400.0,5,11.44,404.11,B,B4,4129.0,8 years,0,110000.0,0,2017-01-01,0,0,63.0,14,23.17,0.0,755.0,759.0,16.0,0.0,0.0,13029.0,43.3,35.0,0,0,Oct-2002,0.0,1.0,0.0,2.0,4.0,4.0,4.0,7.0,22.0,9.0,13.0,4.0,16.0,0.0,0.0,0.0,3.0
255,15275.0,5,27.88,474.5,G,G3,97.0,< 1 year,1,57000.0,1,2015-08-01,0,0,102.0,26,22.91,0.0,675.0,679.0,11.0,0.0,0.0,12670.0,66.7,18.0,1,0,Jun-2005,0.0,1.0,0.0,3.0,4.0,4.0,3.0,3.0,12.0,5.0,6.0,4.0,11.0,0.0,0.0,0.0,4.0
256,4000.0,3,11.39,131.7,B,B3,140401.0,5 years,2,69700.0,1,2017-02-01,0,4,255.0,9,11.73,0.0,685.0,689.0,6.0,0.0,0.0,11836.0,62.3,15.0,1,0,Jul-2005,4.0,1.0,0.0,3.0,3.0,3.0,4.0,9.0,4.0,4.0,10.0,3.0,6.0,0.0,0.0,0.0,1.0
257,16100.0,3,16.99,573.93,D,D3,54.0,,2,35000.0,0,2015-12-01,0,0,32.0,21,24.62,0.0,715.0,719.0,26.0,0.0,0.0,20583.0,25.9,35.0,0,0,Jul-1985,0.0,1.0,0.0,8.0,14.0,14.0,14.0,19.0,0.0,26.0,35.0,15.0,26.0,0.0,0.0,0.0,2.0
258,12000.0,3,11.67,396.69,B,B4,38.0,10+ years,0,71741.0,1,2014-07-01,0,4,303.0,9,7.74,0.0,680.0,684.0,9.0,0.0,0.0,15306.0,45.4,24.0,0,0,May-1989,4.0,1.0,1.0,4.0,7.0,7.0,4.0,12.0,1.0,8.0,19.0,7.0,9.0,0.0,0.0,0.0,4.0
259,10000.0,3,11.49,329.72,B,B5,2973.0,6 years,0,38000.0,2,2016-06-01,0,4,480.0,8,21.86,0.0,700.0,704.0,11.0,0.0,0.0,10554.0,40.3,15.0,1,0,Mar-2008,4.0,1.0,0.0,6.0,7.0,7.0,7.0,7.0,3.0,9.0,11.0,7.0,11.0,0.0,0.0,0.0,2.0
260,18000.0,3,18.92,659.09,D,D4,206471.0,10+ years,0,80000.0,1,2014-03-01,0,0,460.0,27,25.28,0.0,690.0,694.0,13.0,0.0,0.0,33278.0,87.1,30.0,1,0,Jul-1983,0.0,1.0,0.0,4.0,8.0,8.0,4.0,4.0,11.0,9.0,12.0,8.0,13.0,0.0,0.0,0.0,4.0
261,13425.0,3,8.18,421.81,B,B1,54.0,,1,28000.0,2,2015-08-01,0,4,263.0,0,23.02,0.0,730.0,734.0,12.0,0.0,0.0,9993.0,35.4,24.0,1,0,Jan-1993,4.0,1.0,0.0,4.0,4.0,4.0,8.0,11.0,3.0,10.0,21.0,4.0,12.0,0.0,0.0,0.0,0.0
262,17000.0,3,9.8,546.95,B,B3,13.0,4 years,0,135000.0,1,2016-01-01,0,0,77.0,7,17.5,1.0,680.0,684.0,32.0,0.0,0.0,22951.0,44.1,53.0,0,0,Jan-1999,2.0,1.0,0.0,8.0,16.0,16.0,9.0,12.0,17.0,26.0,33.0,17.0,32.0,0.0,0.0,0.0,6.0
263,8000.0,3,12.62,268.09,C,C1,6136.0,6 years,0,65000.0,0,2017-08-01,0,0,49.0,12,30.45,1.0,660.0,664.0,9.0,0.0,0.0,34794.0,86.8,26.0,0,0,Dec-1994,0.0,1.0,0.0,3.0,4.0,4.0,3.0,8.0,5.0,6.0,17.0,4.0,9.0,0.0,0.0,0.0,0.0
264,10000.0,3,10.15,323.38,B,B2,720.0,10+ years,0,36984.0,1,2014-07-01,0,0,241.0,7,13.72,0.0,695.0,699.0,9.0,0.0,0.0,11707.0,56.0,23.0,1,0,Mar-1999,0.0,1.0,0.0,2.0,7.0,7.0,2.0,3.0,5.0,8.0,14.0,7.0,9.0,0.0,0.0,0.0,0.0
265,10000.0,3,8.49,315.63,B,B1,1086.0,2 years,0,55000.0,0,2015-12-01,0,0,576.0,23,24.5,0.0,710.0,714.0,11.0,0.0,0.0,17448.0,47.8,25.0,0,0,Nov-2006,0.0,1.0,0.0,2.0,7.0,7.0,2.0,4.0,9.0,8.0,15.0,7.0,11.0,0.0,0.0,0.0,3.0
266,15150.0,5,14.33,355.12,C,C5,21571.0,10+ years,0,50000.0,0,2015-11-01,1,0,5.0,4,32.19,0.0,695.0,699.0,18.0,0.0,0.0,31111.0,54.6,19.0,0,0,Oct-1995,0.0,1.0,0.0,10.0,12.0,12.0,12.0,12.0,2.0,15.0,15.0,12.0,18.0,0.0,0.0,0.0,5.0
267,10000.0,5,30.79,328.41,G,G1,46795.0,10+ years,0,70000.0,1,2018-01-01,0,0,228.0,24,20.32,0.0,685.0,689.0,5.0,1.0,1.0,6352.0,84.7,15.0,0,0,May-2000,0.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,6.0,2.0,6.0,2.0,5.0,0.0,0.0,0.0,2.0
268,35000.0,3,22.95,1353.93,F,F1,328367.0,4 years,1,92000.0,1,2012-11-01,0,0,324.0,10,17.55,0.0,660.0,664.0,10.0,0.0,0.0,46915.0,88.4,34.0,1,0,Sep-1989,6897.0,1.0,0.0,6.0,7.0,7.0,7.0,18.0,14.0,9.0,20.0,7.0,10.0,0.0,0.0,0.0,1.0
269,35000.0,5,16.49,860.28,D,D3,62.0,10+ years,0,160000.0,2,2015-01-01,0,0,526.0,20,15.3,1.0,690.0,694.0,11.0,0.0,0.0,43334.0,85.3,23.0,0,0,Aug-1998,0.0,1.0,0.0,5.0,7.0,7.0,5.0,8.0,7.0,7.0,11.0,7.0,11.0,0.0,0.0,0.0,4.0
270,20000.0,3,7.35,620.75,A,A4,97.0,10+ years,2,145000.0,1,2017-12-01,0,3,162.0,2,24.37,0.0,720.0,724.0,11.0,0.0,0.0,10321.0,19.2,16.0,0,0,Jun-2006,3.0,1.0,0.0,2.0,2.0,2.0,7.0,8.0,8.0,7.0,8.0,2.0,11.0,0.0,0.0,0.0,2.0
271,5500.0,3,12.73,184.62,C,C1,241640.0,2 years,1,62472.0,0,2010-04-01,0,3,42.0,26,10.58,0.0,680.0,684.0,6.0,0.0,0.0,1463.0,17.2,13.0,1,0,Jan-2003,15459.0,1.0,,,,,,,,,,,,,,,
272,9000.0,3,11.49,296.75,B,B5,9135.0,4 years,1,54500.0,2,2017-04-01,0,4,19.0,14,12.9,1.0,670.0,674.0,3.0,0.0,0.0,13117.0,70.9,17.0,0,0,Nov-2000,4.0,1.0,1.0,2.0,2.0,2.0,2.0,8.0,5.0,2.0,11.0,2.0,3.0,0.0,0.0,1.0,0.0
273,6000.0,3,11.98,199.23,B,B5,385.0,4 years,0,48193.0,1,2018-04-01,0,0,624.0,27,21.61,0.0,695.0,699.0,12.0,0.0,0.0,27088.0,76.0,17.0,0,0,Aug-2001,0.0,1.0,0.0,4.0,9.0,9.0,4.0,4.0,4.0,9.0,10.0,8.0,12.0,,0.0,0.0,0.0
274,6000.0,3,13.99,205.04,C,C4,1408.0,< 1 year,0,40000.0,2,2016-01-01,0,0,373.0,13,38.01,0.0,690.0,694.0,12.0,0.0,0.0,9082.0,40.7,50.0,0,0,Oct-1999,0.0,1.0,0.0,2.0,4.0,4.0,2.0,7.0,35.0,6.0,15.0,4.0,12.0,0.0,0.0,0.0,2.0
275,20000.0,3,11.53,659.81,B,B5,98946.0,7 years,0,55000.0,1,2015-02-01,0,4,412.0,13,17.7,0.0,680.0,684.0,14.0,1.0,1.0,13978.0,36.9,18.0,1,0,Jun-2006,4.0,1.0,0.0,3.0,8.0,8.0,4.0,7.0,2.0,12.0,15.0,8.0,14.0,0.0,0.0,0.0,1.0
276,15000.0,5,19.19,390.68,E,E3,11281.0,8 years,1,46000.0,0,2015-07-01,1,4,514.0,13,22.02,0.0,670.0,674.0,10.0,0.0,0.0,16273.0,80.6,20.0,1,0,Sep-2003,4.0,1.0,0.0,3.0,4.0,4.0,3.0,5.0,5.0,7.0,14.0,4.0,10.0,0.0,0.0,0.0,2.0
277,8000.0,3,7.07,247.28,A,A2,3489.0,10+ years,2,79000.0,0,2017-06-01,0,2,195.0,38,15.67,0.0,775.0,779.0,13.0,0.0,0.0,12126.0,18.0,23.0,0,0,May-1982,5.0,1.0,0.0,4.0,7.0,7.0,5.0,8.0,1.0,10.0,19.0,7.0,13.0,0.0,0.0,0.0,1.0
278,5700.0,3,20.49,213.26,E,E4,95899.0,10+ years,2,34000.0,1,2015-03-01,0,0,428.0,9,32.69,0.0,680.0,684.0,10.0,0.0,0.0,7733.0,57.7,13.0,0,0,Aug-2001,0.0,1.0,0.0,3.0,5.0,5.0,4.0,5.0,4.0,8.0,9.0,5.0,10.0,0.0,0.0,0.0,3.0
279,28000.0,3,8.24,880.53,B,B1,5810.0,10+ years,0,162000.0,0,2017-05-01,0,0,491.0,30,16.47,3.0,755.0,759.0,16.0,0.0,0.0,78528.0,8.6,44.0,1,0,Jan-1966,0.0,1.0,0.0,4.0,6.0,6.0,11.0,20.0,12.0,13.0,23.0,6.0,16.0,0.0,0.0,1.0,6.0
280,8000.0,3,9.99,258.1,B,B1,226574.0,< 1 year,1,53052.0,1,2011-08-01,0,5,542.0,14,18.95,0.0,730.0,734.0,4.0,0.0,0.0,4556.0,53.6,7.0,1,0,Mar-2005,5573.0,1.0,,,,,,,,,,,,,,,
281,6000.0,3,8.39,189.1,B,B1,482.0,10+ years,1,100000.0,0,2016-02-01,0,8,276.0,20,12.18,0.0,670.0,674.0,8.0,1.0,1.0,9998.0,47.2,18.0,0,0,Mar-1992,9.0,1.0,0.0,1.0,4.0,4.0,2.0,3.0,6.0,5.0,10.0,4.0,8.0,0.0,0.0,0.0,1.0
282,28000.0,3,14.09,958.2,B,B5,324857.0,10+ years,0,100000.0,1,2012-12-01,1,0,177.0,26,21.96,1.0,705.0,709.0,14.0,0.0,0.0,15917.0,68.6,40.0,1,0,Nov-1998,50416.0,1.0,1.0,3.0,7.0,7.0,3.0,7.0,21.0,9.0,16.0,7.0,14.0,0.0,0.0,1.0,6.0
283,35000.0,5,23.33,993.32,F,F5,345238.0,10+ years,1,250000.0,1,2012-05-01,0,1,447.0,30,4.05,0.0,665.0,669.0,6.0,0.0,0.0,5396.0,67.4,22.0,1,0,Feb-1999,58240.0,1.0,,,,,,,,,,,,,,,
284,15000.0,3,14.08,513.25,C,C3,54.0,,0,26952.0,0,2017-08-01,0,2,69.0,26,18.52,0.0,725.0,729.0,8.0,1.0,1.0,1169.0,9.7,10.0,1,1,Mar-2002,5.0,1.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,7.0,8.0,2.0,8.0,0.0,0.0,0.0,2.0
285,12500.0,3,11.14,410.07,B,B2,321734.0,1 year,0,90000.0,1,2013-01-01,0,4,53.0,19,10.96,0.0,695.0,699.0,14.0,1.0,1.0,7980.0,80.6,15.0,1,0,May-1988,38.0,1.0,0.0,6.0,6.0,6.0,7.0,8.0,5.0,8.0,9.0,6.0,14.0,0.0,0.0,0.0,1.0
286,20000.0,5,15.99,486.26,C,C5,252304.0,3 years,0,82000.0,2,2017-02-01,0,0,111.0,8,10.1,0.0,685.0,689.0,6.0,0.0,0.0,31154.0,88.3,10.0,0,0,Nov-2004,0.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,6.0,5.0,6.0,0.0,0.0,0.0,1.0
287,6000.0,3,6.39,183.6,A,A2,55.0,5 years,0,125000.0,2,2015-05-01,0,1,134.0,8,4.62,0.0,800.0,804.0,12.0,0.0,0.0,8502.0,8.2,26.0,0,0,Jun-1997,1.0,1.0,0.0,4.0,4.0,4.0,9.0,12.0,7.0,10.0,15.0,4.0,12.0,0.0,0.0,0.0,3.0
288,3500.0,3,13.99,119.61,C,C4,32827.0,1 year,1,36000.0,1,2015-06-01,0,0,543.0,13,20.9,1.0,675.0,679.0,15.0,1.0,1.0,2428.0,69.4,18.0,1,0,Nov-1995,0.0,1.0,0.0,3.0,4.0,4.0,3.0,3.0,14.0,4.0,4.0,4.0,15.0,0.0,0.0,0.0,1.0
289,8000.0,3,7.26,247.97,A,A4,564.0,2 years,1,79000.0,2,2015-09-01,0,0,186.0,9,12.41,0.0,720.0,724.0,4.0,0.0,0.0,5391.0,85.6,7.0,0,0,Mar-2006,0.0,1.0,0.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0
290,13400.0,5,17.86,339.26,D,D5,24334.0,10+ years,2,45000.0,1,2015-07-01,1,0,19.0,14,33.04,0.0,715.0,719.0,16.0,0.0,0.0,10805.0,33.5,24.0,0,0,Dec-2000,0.0,1.0,0.0,2.0,7.0,7.0,2.0,3.0,5.0,13.0,19.0,7.0,16.0,0.0,0.0,0.0,4.0
291,20425.0,3,30.89,877.06,G,G3,120553.0,10+ years,0,65000.0,2,2017-08-01,1,0,455.0,13,34.58,0.0,670.0,674.0,18.0,0.0,0.0,13759.0,44.1,24.0,0,0,Mar-2003,0.0,1.0,0.0,7.0,14.0,14.0,8.0,10.0,6.0,15.0,18.0,15.0,18.0,0.0,0.0,0.0,10.0
292,15000.0,3,10.42,486.98,B,B3,112581.0,10+ years,1,86000.0,0,2018-02-01,0,0,491.0,30,19.86,0.0,680.0,684.0,10.0,0.0,0.0,10848.0,64.2,32.0,0,0,Mar-1999,0.0,1.0,0.0,2.0,5.0,5.0,2.0,8.0,10.0,5.0,21.0,5.0,10.0,0.0,0.0,0.0,2.0
293,16000.0,3,5.32,481.84,A,A1,130915.0,7 years,2,65000.0,0,2016-03-01,1,0,511.0,13,10.17,0.0,800.0,804.0,8.0,0.0,0.0,5641.0,12.2,32.0,0,0,Apr-1979,0.0,1.0,0.0,1.0,1.0,1.0,2.0,19.0,5.0,6.0,24.0,1.0,8.0,0.0,0.0,0.0,2.0
294,5000.0,3,12.49,167.25,B,B4,3239.0,10+ years,0,62000.0,1,2014-04-01,0,0,235.0,8,11.71,0.0,660.0,664.0,8.0,0.0,0.0,5484.0,53.8,14.0,1,0,Mar-2000,0.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,8.0,4.0,8.0,0.0,0.0,0.0,2.0
295,15000.0,5,20.89,404.88,D,D4,4515.0,6 years,0,54000.0,1,2018-10-01,0,0,146.0,23,21.09,0.0,690.0,694.0,11.0,0.0,0.0,15285.0,80.4,21.0,0,0,Sep-2005,0.0,1.0,0.0,3.0,7.0,7.0,3.0,5.0,9.0,7.0,9.0,7.0,11.0,0.0,0.0,0.0,2.0
296,26900.0,3,17.86,970.62,D,D5,4026.0,4 years,2,87000.0,2,2015-07-01,0,4,162.0,2,29.05,0.0,665.0,669.0,20.0,0.0,0.0,29572.0,78.0,24.0,1,0,Aug-2001,4.0,1.0,0.0,7.0,18.0,18.0,7.0,7.0,4.0,18.0,20.0,17.0,20.0,,0.0,0.0,3.0
297,35000.0,3,13.33,1184.86,C,C3,346.0,10+ years,1,207000.0,2,2015-11-01,0,0,288.0,13,29.05,0.0,690.0,694.0,20.0,0.0,0.0,39467.0,72.0,48.0,0,0,Mar-2000,0.0,1.0,0.0,5.0,7.0,7.0,6.0,9.0,33.0,9.0,12.0,7.0,20.0,0.0,0.0,0.0,9.0
298,9000.0,3,16.29,317.71,C,C4,54.0,6 years,0,69000.0,2,2013-03-01,1,4,227.0,35,25.41,0.0,660.0,664.0,14.0,0.0,0.0,17368.0,84.3,21.0,0,0,May-2001,10406.0,1.0,0.0,9.0,11.0,11.0,9.0,11.0,6.0,11.0,14.0,11.0,14.0,0.0,0.0,0.0,4.0
299,18725.0,3,17.86,675.64,D,D5,20155.0,5 years,2,62000.0,1,2015-01-01,0,5,31.0,2,5.3,0.0,660.0,664.0,11.0,1.0,1.0,8448.0,51.8,32.0,1,0,Sep-2001,6.0,1.0,1.0,4.0,6.0,6.0,5.0,15.0,5.0,7.0,22.0,6.0,11.0,0.0,0.0,0.0,1.0
300,7000.0,3,16.55,248.01,D,D2,13388.0,9 years,1,53000.0,2,2015-04-01,0,0,643.0,45,9.42,0.0,680.0,684.0,11.0,1.0,1.0,3743.0,22.5,13.0,1,0,May-2007,0.0,1.0,0.0,3.0,5.0,5.0,6.0,6.0,2.0,10.0,11.0,5.0,11.0,0.0,0.0,0.0,3.0
301,24000.0,5,15.99,583.51,C,C5,731.0,< 1 year,0,122400.0,1,2016-11-01,1,0,132.0,12,12.23,1.0,675.0,679.0,16.0,0.0,0.0,8170.0,52.7,28.0,0,0,May-2001,0.0,1.0,2.0,1.0,4.0,4.0,1.0,1.0,19.0,4.0,5.0,4.0,16.0,0.0,0.0,1.0,3.0
302,8000.0,3,11.39,263.39,B,B3,1870.0,10+ years,0,80000.0,1,2017-02-01,0,3,2.0,2,10.07,8.0,690.0,694.0,21.0,0.0,0.0,15108.0,39.1,36.0,0,0,Aug-2001,3.0,1.0,0.0,7.0,16.0,16.0,7.0,8.0,14.0,18.0,20.0,16.0,21.0,0.0,0.0,0.0,6.0
303,20075.0,3,18.99,735.77,D,D3,7394.0,5 years,1,40164.8,1,2016-11-01,1,3,97.0,12,23.55,0.0,700.0,704.0,6.0,0.0,0.0,19711.0,61.2,9.0,0,0,Aug-2008,3.0,1.0,0.0,3.0,5.0,5.0,3.0,3.0,3.0,5.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0
304,5000.0,3,11.67,165.29,B,B4,54.0,,1,22000.0,2,2014-11-01,0,0,491.0,30,33.39,0.0,710.0,714.0,7.0,1.0,1.0,3064.0,31.3,18.0,1,0,Oct-1994,0.0,1.0,0.0,2.0,2.0,2.0,3.0,12.0,3.0,5.0,15.0,2.0,7.0,0.0,0.0,0.0,2.0
305,14400.0,3,5.79,436.71,A,A2,219198.0,< 1 year,0,145000.0,1,2010-12-01,0,5,21.0,13,7.69,0.0,780.0,784.0,9.0,0.0,0.0,4500.0,9.4,21.0,1,0,May-1996,10757.0,1.0,,,,,,,,,,,,,,,
306,9600.0,3,9.75,308.64,B,B3,152541.0,5 years,1,50000.0,1,2016-03-01,1,0,134.0,8,28.92,0.0,690.0,694.0,11.0,0.0,0.0,24176.0,68.5,22.0,0,0,Apr-1997,0.0,1.0,1.0,6.0,9.0,9.0,6.0,15.0,1.0,9.0,19.0,9.0,11.0,0.0,0.0,0.0,0.0
307,28000.0,5,16.4,686.88,E,E1,232977.0,10+ years,1,275000.0,2,2011-03-01,1,6,115.0,8,6.8,0.0,730.0,734.0,11.0,0.0,0.0,28056.0,63.5,21.0,1,0,Nov-1994,9047.0,1.0,,,,,,,,,,,,,,,
308,11325.0,3,6.49,347.05,A,A2,439.0,10+ years,0,101590.0,0,2014-08-01,0,0,4.0,3,10.91,0.0,715.0,719.0,11.0,0.0,0.0,13466.0,67.3,38.0,1,0,Jul-1997,0.0,1.0,0.0,5.0,6.0,6.0,5.0,11.0,17.0,7.0,14.0,6.0,11.0,0.0,0.0,0.0,0.0
309,27000.0,5,10.99,586.92,B,B3,185920.0,10+ years,2,128000.0,1,2014-09-01,0,0,249.0,36,15.4,0.0,760.0,764.0,12.0,0.0,0.0,22594.0,31.5,17.0,0,0,Nov-1984,0.0,1.0,0.0,5.0,7.0,7.0,7.0,7.0,5.0,9.0,11.0,7.0,12.0,0.0,0.0,0.0,0.0
310,21000.0,3,28.72,876.83,F,F1,2121.0,9 years,0,245000.0,1,2017-11-01,0,0,251.0,8,23.41,0.0,685.0,689.0,9.0,0.0,0.0,124865.0,94.8,24.0,0,0,Feb-2006,0.0,1.0,0.0,6.0,6.0,6.0,6.0,9.0,10.0,6.0,10.0,6.0,9.0,0.0,0.0,0.0,0.0
311,10000.0,3,6.89,308.27,A,A3,412.0,10+ years,0,140000.0,1,2015-07-01,0,2,749.0,39,3.99,0.0,745.0,749.0,7.0,0.0,0.0,4250.0,15.9,47.0,0,0,Oct-2001,5.0,1.0,0.0,2.0,3.0,3.0,2.0,19.0,8.0,4.0,33.0,3.0,7.0,0.0,0.0,0.0,6.0
312,6000.0,3,13.33,203.12,C,C3,96331.0,3 years,1,20160.0,1,2015-03-01,0,0,235.0,8,30.65,0.0,670.0,674.0,7.0,0.0,0.0,4924.0,69.4,10.0,0,0,Jan-2007,0.0,1.0,0.0,3.0,5.0,5.0,3.0,4.0,2.0,5.0,8.0,5.0,7.0,0.0,0.0,0.0,2.0
